Time,Speed_kmh,SOC_%,Temp_C,Torque_Nm,RPM,Throttle_%,Brake_%,Mode,G_Force,Distance_km,CAN_ID
04:06:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:06:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:27,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:07:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:31,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:32,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:33,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:34,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:35,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:36,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:37,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:38,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:39,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:40,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:41,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:42,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:43,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:44,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:45,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:46,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:47,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:48,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:49,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:50,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:51,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:52,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:53,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:54,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:55,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:56,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:57,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:58,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:08:59,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:00,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:01,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:02,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:03,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:04,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:05,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:06,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:07,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:08,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:09,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:10,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:11,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:12,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:13,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:14,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:15,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:16,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:17,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:18,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:19,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:20,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:21,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:22,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:23,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:24,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:25,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:26,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:28,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:29,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
04:09:30,0.0,94.06,30,0,0,2.9,0.0,ECO,0.0,45.003,0x120
